codigocena,cena,classe,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
217073,217/73,15,1268798.48445405,1237450.30730794,1227038.23182997,1206400.34150531,1162438.48858639,1208393.87252053,1249178.29181553,1282037.048691,1317177.90365798,1338117.22351068,1308391.61148995,1298847.74886714,1288625.21413512,1289099.58072641,1329222.37635545,1385267.07273056,1371216.73061092,1370198.48842126,1387608.7281209,1347876.7461896,1279134.03942242,1257178.47783612,1250857.45393308,1225672.05006899,1209335.15053215,1206327.78427956,1216393.03569274,1201045.90342434,1200725.00298458,1191961.43716586,1210024.59914267,1209791.64015391,1193115.13695959,1193115.13695959,1193115.13695959
217073,217/73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5241104126,1.5241104126,1.5241104126
217073,217/73,21,582232.898746296,618293.87209629,618721.274164204,637401.862549195,671752.849187867,619217.268658225,571252.386562121,545690.882986061,525693.728810394,499448.69094695,530987.259992324,530140.399534539,551379.706064743,555293.465429067,536225.927323116,478007.83563848,494735.779580378,476204.448785237,447455.531563726,484760.295542139,556173.229321158,566286.49523161,560739.98429465,598175.076631864,603368.712622104,600242.901345177,583056.988778793,589261.879405842,593612.04223241,615307.403940127,616988.767364651,631408.463922104,649562.107738475,649562.107738475,649562.107738475
217073,217/73,24,7696.6791073896,7256.4850285799,7638.7655362868,7844.1195098058,8139.8164273238,7725.8220909664,7555.7006611305,7731.6170985789,8341.4453794403,8269.796434019,7756.8530678393,8429.8482912811,8409.2290888406,7924.641455711,8994.8371062474,9126.2328529021,9217.169314577,9218.0165119171,8953.4923871611,9122.6796135878,8302.5014055092,8548.0989278905,9625.8127216014,9850.8093674668,10141.2813143877,10438.6235250514,9756.0848051083,8883.3399323088,10042.0197092538,10732.6255795635,10833.7336226197,11306.5192596375,10958.3220247434,10958.3220247434,10958.3220247434
217073,217/73,25,2676.460515767,3312.2966871832,3081.4033830565,2992.8404497893,3603.0237758997,3729.2954634297,2559.7089498893,2358.2588380305,2578.1510930126,2740.8916777784,2318.231245845,2182.8829300953,2160.9529535559,3477.0619628952,3642.7689784951,2258.836799454,2232.9002154031,2125.9083921027,4055.374437421,3520.3150689463,4047.3713458828,2913.4257898161,2751.8964821158,3069.943920669,2700.0859228424,3586.7787073098,2752.6886334452,3091.7641870174,3952.8296143004,4192.2696515993,5537.2994200024,4807.6384111138,3614.0822090873,3614.0822090873,3614.0822090873
217073,217/73,27,46.253678186,40.8303870972,41.5017330444,40.9109721313,40.2398622498,45.4040802795,43.5440166565,42.103872937,45.7492241821,44.0524360718,44.6475671448,42.1841667297,41.0087404968,44.3891542969,42.10302547,45.9937571716,42.6087384216,43.7132248413,41.9333143738,42.7739009949,44.310814386,41.5066802673,41.5037593994,41.0775280273,44.3012691772,38.3714651978,39.8974318115,42.3575956665,41.6773368286,41.5168985596,42.8643178101,40.4061023193,37.6131764099,37.6131764099,37.6131764099
217073,217/73,29,1850.9845176243,3799.4281396664,2790.5849500245,3596.4466162131,4945.9415032341,4741.0947659738,7093.6199151616,2928.9826123102,3308.6568676339,3245.5040551984,3839.3498233202,2767.1683539925,2505.6446674151,5542.5686401099,2532.7042430769,4137.4059289558,3081.166908414,3418.6753416187,2872.4841575291,4848.3241520049,3993.5573655556,2803.6916412966,3162.0071715241,2593.4720181734,3984.6327256808,3260.1603380424,3003.9159884981,6223.1406665144,4838.0642206503,3808.7053144549,3458.0759533629,3331.3860519969,2921.875334392,2921.875334392,2921.875334392
217073,217/73,30,4.7444661255,2.6264912537,0,3.7300402649,7.1228878723,2.9591040283,21.2629909607,0,1.7751959961,3.5502108398,4.4789969788,2.7072092102,4.4010801697,22.4651717102,12.6941533752,9.7295396118,19.0435800903,24.0386861938,39.3708018555,16.5897041992,19.8176711609,14.5637624268,19.5571424377,20.9880342896,19.9819102661,21.7624059814,24.3868037415,57.1039155884,38.6931499329,32.9418661377,49.8897545471,45.7295717041,30.7355227112,30.7355227112,30.7355227112
217073,217/73,33,9391.3796496673,9162.4502839623,8851.7710471519,8821.219422765,8863.1413023792,8381.1061465137,8629.181190868,8532.6135944996,8637.0870551258,8492.9988710315,8209.4740007321,8201.4697773917,8398.9746499045,8128.6173713449,8005.6476972176,7858.6190087637,7515.4086983145,8062.5478062149,8372.3626875015,8689.3305509939,8662.0822784453,8717.5508592178,8715.7951800979,8508.9162127884,8757.5085088699,8703.1154108062,8819.6848516608,8846.8491233803,8787.0328233048,8586.5812336319,7492.5129734936,7522.8866660627,7882.2406015746,7882.2406015746,7882.2406015746
217074,217/74,3,817070.361777086,820096.177676092,804409.154554385,820946.75958506,818426.041150669,811940.124031443,788290.282819123,797554.305700266,805898.889154111,810516.250935364,830636.375735777,828779.961069855,849625.053364231,855426.563043619,827212.692152957,831548.604889882,825257.359683066,811506.991128679,814569.340009063,813479.046682231,810779.152989956,823982.687198141,837380.698213368,835737.606170822,848899.990976672,865350.97306942,895349.219660026,903800.241241046,901377.218643653,885416.745571189,858789.435861593,842072.575819224,836546.590779305,836546.590779305,836546.590779305
217074,217/74,4,4081.3623001881,1120.9154701094,918.5900253275,1402.8248389279,2199.9785004098,1288.8841514921,1868.1343299591,1912.9166696296,2578.9664794217,1557.696559674,1590.6979282865,3737.4156825291,3330.3244481062,1804.5376604334,1234.6950276242,1663.9954492882,1927.3676366995,2128.8040712827,2702.4408601469,1603.8798398426,965.1601776104,1241.6526863653,2095.5755519525,1692.2812868972,1743.3672824189,810.1837313051,1281.955013572,927.6034288269,1053.3019410592,1005.2722316527,686.0948536862,1080.2656445409,758.1802409605,758.1802409605,758.1802409605
217074,217/74,9,3078.9271960304,13702.8085334886,23616.5236609858,24316.2483759005,25429.1299589052,22349.3030064031,31908.2270720795,31063.066570492,25554.1598169471,29166.4881749098,23166.1485797016,21874.7345718958,20868.1847072613,19795.3600907807,19789.3456826451,20100.8906188248,20698.7542432048,21873.9451984139,23791.8671670009,24766.6756284847,23739.8297923834,26160.4808895509,28286.7347308337,30272.9499874368,34995.7398686558,34944.457700212,36118.3717654785,38882.506112542,37046.5048393529,36510.1865778891,42616.3976055332,45573.9222774644,46595.2122979463,46595.2122979463,46595.2122979463
217074,217/74,12,4160.2479821607,1737.5874388362,2016.6866466794,2262.9415648076,3001.3173182269,3344.9963474568,2097.3375511032,1910.4345631877,1994.1871585666,1825.1200216205,1853.6954088029,2411.2933476684,1973.0820862667,2185.9978227683,3905.5330230321,2863.560989005,3406.6738696178,3220.8538213773,2811.4118668993,2466.0193650988,2408.7242721402,2729.9321422367,3008.0834586477,3744.2489306514,3562.5173820889,3071.0579621005,2423.3393281333,3152.1543187809,3004.544832729,3434.8147884379,3769.7456098798,4185.0540220282,3913.4012478655,3913.4012478655,3913.4012478655
217074,217/74,13,4.2060498596,0,0,0,0.0840568054,0,0,0.5045573975,0,0.5047408447,0,0,0,0.6723929199,0,1.261382196,0,2.1016327759,0,0.8406599548,0,0.924765564,0,0.6730360901,0,0,0,0,0.336518396,1.6812601868,0,0.5045857666,0,0,0
217074,217/74,15,1185061.63627882,1178478.61609559,1209070.92432664,1228434.00011345,1264612.88508685,1284048.72986459,1305735.6564386,1298076.62296027,1296825.54664133,1255349.92042558,1223704.03329076,1211659.30505509,1204888.35682506,1203786.29203414,1220115.78742671,1245959.20753299,1253347.86081229,1282727.16948081,1314642.35604739,1313077.52645744,1292019.5660567,1295940.34330534,1273355.14300298,1236689.35750972,1201777.09113219,1175426.16526769,1134527.92408884,1100303.04983097,1088819.63976593,1090896.8900996,1089343.18328069,1081774.21708232,1074855.90127527,1074855.90127527,1074855.90127527
217074,217/74,19,0,0,0,0,0,0,0,0,0,0,0.5056885864,1.9355089661,5.284463208,3.5176799133,5.8651634521,4.1068077942,1.6761534912,0.8379851074,0,0,0,0,170.3588439331,151.8655651978,205.3749360352,135.2118802368,369.0477437439,585.2826267151,684.4760236816,615.0656401794,1303.7343017883,1652.7740578857,3194.4748967162,3194.4748967162,3194.4748967162
217074,217/74,21,517902.148952933,516564.686642442,488319.882333005,449964.331508874,412310.741469486,407481.372615095,402486.343000504,405336.517252676,399118.946993725,430852.389406171,448905.637525821,459918.232835166,452519.558378965,449991.743651666,456950.551654387,422988.412670495,424208.842389239,409229.550964711,370632.093110257,368864.955027954,393754.936495873,377034.462208448,383377.526086869,415796.176951008,433426.206627414,445059.680372997,454343.87603632,475957.299424419,487540.70858971,502685.575265224,522659.519033411,543005.451554773,555905.134156589,555905.134156589,555905.134156589
217074,217/74,24,9378.315374106,9689.6851507972,10173.689263427,10605.9567439954,10071.9340870881,10655.9129777484,9668.4961028898,10077.0236706231,10836.3462167699,11454.1171288814,9611.1760578297,9918.7666776386,11141.8401162236,10850.6265929732,12515.1538694469,11816.2550651687,12271.3563349885,11771.4876321957,11418.3695606914,12630.0414620623,11435.6512388217,12342.8418233501,12247.8648126422,13171.7510304001,14773.839719358,14670.6489263531,14288.8312818342,14158.259664844,16086.4094914749,15574.4361393117,15767.4451421073,16959.5078276351,16766.1338596825,16766.1338596825,16766.1338596825
217074,217/74,25,8558.1426906085,6566.8832585389,7094.4691212153,7116.0104114581,6732.5731437504,7333.4464603627,6788.618923347,5444.577276143,7061.1156053739,6822.9470491754,6409.8129421734,8148.7482298152,5956.0959175477,7369.8556868546,8187.2126174349,8003.8431336989,7326.9122040759,7559.1086355517,9695.4761563658,9037.5509026938,9682.3303653431,9737.0821526649,8962.5889121993,9972.400597099,7698.3396650012,9470.8180305695,9107.9190143945,8151.4959809459,9868.8105839938,9618.4855453784,10965.5439054124,10724.4017220526,9726.7506647863,9726.7506647863,9726.7506647863
217074,217/74,27,47.891489162,57.7494853821,47.3093461731,48.0768480164,63.8899695496,55.8114309631,56.987184436,55.1263775635,54.8255581591,46.2022394775,49.5621190247,69.4281670227,62.8696430054,61.5177866577,59.6619532779,72.9497475563,53.5376746761,46.2196162598,48.4052279358,60.5188851013,64.468900946,52.585687931,55.8883655518,53.0224195374,71.2272529675,64.026167725,60.1566243412,59.4220190125,56.5550638245,54.6283658142,51.3372397339,54.9548597473,51.8482745605,51.8482745605,51.8482745605
217074,217/74,29,18898.8275250237,20149.2635205295,22543.6868129989,23066.0155025913,25265.2469658982,20344.7091411822,20040.9798810272,17557.1503596381,18840.2574474926,21275.6120115457,22835.4910444378,22173.052848879,18328.1971070587,17755.2133817256,18891.2992642576,24176.2741159638,20783.6451199356,19090.3062498066,18282.7769454636,22402.7229935953,23616.0694858413,19079.6616261546,19121.2874067345,20959.4041174129,20846.0588990102,19266.9331452535,19998.22529696,21731.2268698496,22178.1017721981,22183.2924825523,22540.0070270151,21479.2973703863,20515.6677361888,20515.6677361888,20515.6677361888
217074,217/74,30,262.2233298218,367.8055296965,359.0300485749,379.6008007126,411.0912371704,354.3429945007,277.8008362549,322.9355151672,394.8584555169,342.0900286675,360.5432546258,416.3845614739,383.890444024,274.0423564434,432.742119255,380.39335446,419.4996435558,413.6119552714,561.6411293836,510.0017332082,381.0803751864,488.5050559983,499.247625814,408.4094695323,373.7331509391,418.8888269613,555.6715202832,750.3753590839,601.2276519226,475.5145073085,432.1986211975,450.579599408,403.247157666,403.247157666,403.247157666
217074,217/74,33,8500.7573164587,8472.8694607339,8435.1021228147,8462.2819683775,8480.1353174158,7807.4152410252,7786.1841229405,7693.8667892469,7846.9487348494,7795.7095403957,7881.3686864622,7895.7897062236,7922.3107612436,7699.1080813012,7704.5083076837,7425.2925048205,7301.5624973742,7434.0598900274,7848.8701817056,8105.2686247129,8158.0781114461,8213.8887205389,8444.0512508055,8354.9011904143,8631.561369475,8316.0031813444,8580.5108883062,8546.1313852177,8687.2125443421,8532.4597874471,8080.4057801288,7991.5418389496,7772.5056746987,7772.5056746987,7772.5056746987
217075,217/75,3,570013.029984555,609171.90859357,606673.572850055,598741.729358966,596471.201738068,612034.935886941,598649.948887053,624185.056854065,641139.271439181,665134.137924538,671507.167933816,655740.762342453,658375.913234896,657028.213447108,644133.034803004,635917.47529519,634034.579021338,630603.121216841,634441.402236134,631940.212764387,631325.292738173,646433.400137619,660222.320086196,657641.804927936,670012.952511116,693846.154749128,698810.611248277,701021.079971617,690987.230063308,673678.709976241,665890.138860937,681826.725875499,656425.387925932,656425.387925932,656425.387925932
217075,217/75,9,0.4181985718,0.4181985718,0.4181985718,0,0,0,9.1985320618,9.2821521851,2.4250380188,3.3448199036,9.1172520203,19.32248479,24.341801947,33.2672729065,34.628077331,46.2458147761,73.947084521,153.4863733363,376.401117126,454.8110275261,465.0386119273,704.1994539077,991.9682473296,1386.7014205495,3121.6722817041,4609.1443320951,4888.4450162755,6409.8761633583,6451.6761683977,5956.0386333988,7332.0774067336,8397.869811414,8927.5136971048,8927.5136971048,8927.5136971048
217075,217/75,12,1815.7909136032,325.2654553845,325.2245470041,708.2504999384,1402.8300574507,686.0026801873,2694.3132572957,1813.4511134041,663.3113542564,653.265100774,772.9638435349,903.0686871379,957.8803680435,1159.016568432,1391.4058837945,1892.3453348978,1358.7162337513,1553.5376707667,1261.8484977906,952.4340358487,610.9439910347,549.4421670355,831.4620498238,1197.0707006455,582.4846908036,674.8525595027,1376.5997026829,1621.2380453301,1322.1423760325,1324.7454985737,1440.2214922964,2456.0228016968,2843.0032003251,2843.0032003251,2843.0032003251
217075,217/75,15,1450392.26652226,1462411.89122988,1475035.78137934,1484749.44604779,1505338.90476836,1497929.8234828,1464969.15265707,1441006.70475596,1437300.53441491,1416782.25408331,1394876.12396773,1418199.65824735,1471255.30114382,1487420.65697155,1498764.9272022,1543349.24207561,1558643.27357685,1568304.15088767,1589199.14105717,1591685.98812675,1556392.83748155,1542099.26137462,1510780.92673629,1482507.32868201,1447229.76383495,1466185.05063313,1461107.21615834,1440698.61610302,1423780.14079328,1430094.27851136,1417025.59082214,1420584.63030489,1427569.77753048,1427569.77753048,1427569.77753048
217075,217/75,19,0,0,0,0,0,0,4.006969989,4.7579855896,5.9286123962,7.0888886536,6.9158916443,11.0815085449,10.7522023376,11.0010068909,8.4244690308,6.1755604187,9.5120898682,6.7581276123,0,0,0,0,0,0,0,0,0.2392506219,0,0.3220306878,0,1.1670979248,2.5843621643,3.5752550262,3.5752550262,3.5752550262
217075,217/75,21,503735.879952675,452968.337507269,444035.63122411,440355.819878724,420428.034649009,414327.161326395,460319.99991674,456834.351190988,445276.040520364,441548.949970378,458066.476279469,447308.06681675,392043.480040838,377270.517397475,376115.258689193,342186.887594624,328130.372588712,321871.158944161,296105.342255945,293422.163951717,331228.375967219,331421.455878926,346321.585403504,376816.256887379,392021.731939845,349070.613824219,347436.575323458,365024.126732533,389105.062606078,404063.278176483,421250.249079697,398928.297084443,417529.95130175,417529.95130175,417529.95130175
217075,217/75,23,10.4555092712,0.9950796997,1.4929695557,0.9950524109,0.9120781311,0.9120781311,12.4424948059,41.0511313416,34.5836576233,0,0,0,0,0,1.90666828,2.0722041931,0.6638968079,2.9035135742,5.1412522827,6.8827848083,6.0559835388,24.458070343,11.9405238342,9.5391666565,11.1180380432,0.4149048767,11.529455188,27.5302456787,0.9118684448,5.5565761169,8.4617332397,1.7426931519,4.4772282288,4.4772282288,4.4772282288
217075,217/75,24,13400.5947278392,15535.0547288627,14210.9978769966,13880.077423779,13670.201727903,16011.2382206757,13507.5213753424,14758.2089707361,15554.1919017831,16686.9552469641,15466.6253259968,15774.7688816882,16248.4665391563,17022.7921084368,18244.5076608947,16868.3505396809,19248.8570464231,18041.6788317755,17384.5569823751,19562.4450985798,17840.1982325955,17899.3365777228,19362.4719748713,17616.2178495445,20322.9583025276,20818.3031087731,21225.5713378513,21197.0826838167,22607.4624375974,21832.5260659313,24187.4867653274,23232.2972894544,22737.4866789945,22737.4866789945,22737.4866789945
